,datetime,method,gender,age,total
520,02-12-2023 05:20:00,ENTER,female,76,-15
521,02-12-2023 05:25:00,ENTER,female,91,-14
522,02-12-2023 05:30:00,ENTER,male,48,-13
523,02-12-2023 05:35:00,ENTER,male,100,-12
524,02-12-2023 05:40:00,EXIT,male,19,-13
525,02-12-2023 05:45:00,ENTER,female,34,-12
526,02-12-2023 05:50:00,ENTER,male,32,-11
527,02-12-2023 05:55:00,ENTER,female,62,-10
528,02-12-2023 06:00:00,ENTER,female,87,-9
529,02-12-2023 06:05:00,ENTER,male,92,-8
530,02-12-2023 06:10:00,ENTER,female,43,-7
531,02-12-2023 06:15:00,EXIT,male,83,-8
532,02-12-2023 06:20:00,EXIT,male,60,-9
533,02-12-2023 06:25:00,ENTER,male,39,-8
534,02-12-2023 06:30:00,ENTER,male,49,-7
535,02-12-2023 06:35:00,ENTER,female,61,-6
536,02-12-2023 06:40:00,ENTER,female,33,-5
537,02-12-2023 06:45:00,EXIT,female,81,-6
538,02-12-2023 06:50:00,ENTER,male,89,-5
539,02-12-2023 06:55:00,ENTER,male,51,-4
540,02-12-2023 07:00:00,EXIT,female,38,-5
541,02-12-2023 07:05:00,ENTER,male,38,-4
542,02-12-2023 07:10:00,EXIT,female,8,-5
543,02-12-2023 07:15:00,EXIT,male,57,-6
544,02-12-2023 07:20:00,EXIT,female,43,-7
545,02-12-2023 07:25:00,EXIT,female,79,-8
546,02-12-2023 07:30:00,ENTER,male,46,-7
547,02-12-2023 07:35:00,EXIT,male,94,-8
548,02-12-2023 07:40:00,ENTER,female,21,-7
549,02-12-2023 07:45:00,EXIT,male,77,-8
550,02-12-2023 07:50:00,ENTER,female,11,-7
551,02-12-2023 07:55:00,EXIT,female,39,-8
552,02-12-2023 08:00:00,EXIT,male,16,-9
553,02-12-2023 08:05:00,ENTER,male,58,-8
554,02-12-2023 08:10:00,EXIT,male,10,-9
555,02-12-2023 08:15:00,EXIT,female,15,-10
556,02-12-2023 08:20:00,EXIT,female,88,-11
557,02-12-2023 08:25:00,EXIT,male,90,-12
558,02-12-2023 08:30:00,ENTER,female,32,-11
559,02-12-2023 08:35:00,ENTER,male,83,-10
560,02-12-2023 08:40:00,ENTER,female,39,-9
561,02-12-2023 08:45:00,EXIT,female,81,-10
562,02-12-2023 08:50:00,ENTER,male,65,-9
563,02-12-2023 08:55:00,ENTER,female,38,-8
564,02-12-2023 09:00:00,EXIT,male,79,-9
565,02-12-2023 09:05:00,EXIT,female,57,-10
566,02-12-2023 09:10:00,EXIT,female,22,-11
567,02-12-2023 09:15:00,EXIT,male,8,-12
568,02-12-2023 09:20:00,ENTER,female,42,-11
569,02-12-2023 09:25:00,EXIT,female,93,-12
570,02-12-2023 09:30:00,EXIT,male,50,-13
571,02-12-2023 09:35:00,EXIT,male,41,-14
572,02-12-2023 09:40:00,ENTER,female,71,-13
573,02-12-2023 09:45:00,ENTER,female,86,-12
574,02-12-2023 09:50:00,EXIT,female,73,-13
575,02-12-2023 09:55:00,ENTER,female,22,-12
576,02-12-2023 10:00:00,EXIT,female,79,-13
577,02-12-2023 10:05:00,ENTER,male,25,-12
578,02-12-2023 10:10:00,ENTER,male,36,-11
579,02-12-2023 10:15:00,ENTER,male,25,-10
580,02-12-2023 10:20:00,ENTER,female,39,-9
581,02-12-2023 10:25:00,ENTER,male,20,-8
582,02-12-2023 10:30:00,EXIT,female,23,-9
583,02-12-2023 10:35:00,EXIT,female,99,-10
584,02-12-2023 10:40:00,EXIT,female,88,-11
585,02-12-2023 10:45:00,ENTER,male,94,-10
586,02-12-2023 10:50:00,ENTER,male,70,-9
587,02-12-2023 10:55:00,ENTER,female,50,-8
588,02-12-2023 11:00:00,ENTER,female,45,-7
589,02-12-2023 11:05:00,ENTER,female,76,-6
590,02-12-2023 11:10:00,EXIT,female,37,-7
591,02-12-2023 11:15:00,ENTER,male,52,-6
592,02-12-2023 11:20:00,ENTER,male,91,-5
593,02-12-2023 11:25:00,EXIT,male,16,-6
594,02-12-2023 11:30:00,ENTER,female,9,-5
595,02-12-2023 11:35:00,ENTER,female,57,-4
596,02-12-2023 11:40:00,EXIT,male,19,-5
597,02-12-2023 11:45:00,EXIT,female,57,-6
598,02-12-2023 11:50:00,EXIT,male,52,-7
599,02-12-2023 11:55:00,EXIT,female,66,-8
600,02-12-2023 12:00:00,EXIT,female,51,-9
601,02-12-2023 12:05:00,EXIT,male,89,-10
602,02-12-2023 12:10:00,ENTER,female,30,-9
603,02-12-2023 12:15:00,EXIT,male,59,-10
604,02-12-2023 12:20:00,EXIT,female,8,-11
605,02-12-2023 12:25:00,ENTER,male,78,-10
606,02-12-2023 12:30:00,ENTER,female,30,-9
607,02-12-2023 12:35:00,ENTER,male,99,-8
608,02-12-2023 12:40:00,ENTER,male,78,-7
609,02-12-2023 12:45:00,EXIT,male,17,-8
610,02-12-2023 12:50:00,EXIT,male,68,-9
611,02-12-2023 12:55:00,EXIT,female,68,-10
612,02-12-2023 13:00:00,EXIT,male,27,-11
613,02-12-2023 13:05:00,EXIT,female,68,-12
614,02-12-2023 13:10:00,EXIT,male,55,-13
615,02-12-2023 13:15:00,EXIT,female,64,-14
616,02-12-2023 13:20:00,EXIT,male,51,-15
617,02-12-2023 13:25:00,ENTER,male,12,-14
618,02-12-2023 13:30:00,ENTER,male,93,-13
619,02-12-2023 13:35:00,ENTER,female,53,-12
620,02-12-2023 13:40:00,EXIT,female,66,-13
621,02-12-2023 13:45:00,EXIT,male,94,-14
622,02-12-2023 13:50:00,EXIT,male,77,-15
623,02-12-2023 13:55:00,ENTER,female,37,-14
624,02-12-2023 14:00:00,ENTER,male,76,-13
625,02-12-2023 14:05:00,ENTER,female,43,-12
626,02-12-2023 14:10:00,ENTER,male,10,-11
627,02-12-2023 14:15:00,ENTER,female,94,-10
628,02-12-2023 14:20:00,EXIT,female,62,-11
629,02-12-2023 14:25:00,EXIT,female,96,-12
630,02-12-2023 14:30:00,EXIT,female,23,-13
631,02-12-2023 14:35:00,ENTER,male,41,-12
632,02-12-2023 14:40:00,ENTER,male,37,-11
633,02-12-2023 14:45:00,ENTER,female,49,-10
634,02-12-2023 14:50:00,EXIT,male,43,-11
635,02-12-2023 14:55:00,ENTER,female,45,-10
636,02-12-2023 15:00:00,ENTER,female,11,-9
637,02-12-2023 15:05:00,EXIT,male,92,-10
638,02-12-2023 15:10:00,EXIT,male,89,-11
639,02-12-2023 15:15:00,EXIT,female,90,-12
640,02-12-2023 15:20:00,EXIT,female,26,-13
641,02-12-2023 15:25:00,ENTER,female,59,-12
642,02-12-2023 15:30:00,EXIT,male,29,-13
643,02-12-2023 15:35:00,EXIT,female,45,-14
644,02-12-2023 15:40:00,ENTER,male,13,-13
645,02-12-2023 15:45:00,ENTER,female,16,-12
646,02-12-2023 15:50:00,ENTER,male,14,-11
647,02-12-2023 15:55:00,EXIT,male,53,-12
648,02-12-2023 16:00:00,EXIT,male,68,-13
649,02-12-2023 16:05:00,EXIT,female,60,-14
650,02-12-2023 16:10:00,ENTER,female,28,-13
651,02-12-2023 16:15:00,ENTER,female,80,-12
652,02-12-2023 16:20:00,ENTER,male,55,-11
653,02-12-2023 16:25:00,ENTER,female,16,-10
654,02-12-2023 16:30:00,ENTER,male,51,-9
655,02-12-2023 16:35:00,ENTER,female,63,-8
656,02-12-2023 16:40:00,ENTER,male,47,-7
657,02-12-2023 16:45:00,EXIT,female,44,-8
658,02-12-2023 16:50:00,EXIT,male,78,-9
659,02-12-2023 16:55:00,ENTER,female,89,-8
660,02-12-2023 17:00:00,ENTER,female,67,-7
661,02-12-2023 17:05:00,EXIT,male,87,-8
662,02-12-2023 17:10:00,ENTER,male,51,-7
663,02-12-2023 17:15:00,EXIT,male,31,-8
664,02-12-2023 17:20:00,ENTER,male,64,-7
665,02-12-2023 17:25:00,EXIT,male,37,-8
666,02-12-2023 17:30:00,ENTER,male,40,-7
667,02-12-2023 17:35:00,EXIT,female,95,-8
668,02-12-2023 17:40:00,EXIT,female,37,-9
669,02-12-2023 17:45:00,ENTER,female,13,-8
670,02-12-2023 17:50:00,ENTER,female,46,-7
671,02-12-2023 17:55:00,EXIT,female,64,-8
672,02-12-2023 18:00:00,EXIT,male,17,-9
673,02-12-2023 18:05:00,EXIT,male,89,-10
674,02-12-2023 18:10:00,ENTER,female,80,-9
675,02-12-2023 18:15:00,ENTER,male,26,-8
676,02-12-2023 18:20:00,EXIT,female,42,-9
677,02-12-2023 18:25:00,EXIT,female,58,-10
678,02-12-2023 18:30:00,EXIT,male,98,-11
679,02-12-2023 18:35:00,EXIT,male,93,-12
680,02-12-2023 18:40:00,ENTER,female,49,-11
681,02-12-2023 18:45:00,ENTER,male,14,-10
682,02-12-2023 18:50:00,EXIT,male,16,-11
683,02-12-2023 18:55:00,ENTER,female,32,-10
684,02-12-2023 19:00:00,EXIT,female,65,-11
685,02-12-2023 19:05:00,EXIT,male,25,-12
686,02-12-2023 19:10:00,EXIT,female,47,-13
687,02-12-2023 19:15:00,ENTER,female,38,-12
688,02-12-2023 19:20:00,ENTER,male,78,-11
689,02-12-2023 19:25:00,EXIT,female,100,-12
690,02-12-2023 19:30:00,EXIT,female,87,-13
691,02-12-2023 19:35:00,EXIT,male,80,-14
692,02-12-2023 19:40:00,EXIT,male,44,-15
693,02-12-2023 19:45:00,ENTER,male,14,-14
694,02-12-2023 19:50:00,ENTER,female,73,-13
695,02-12-2023 19:55:00,EXIT,male,11,-14
696,02-12-2023 20:00:00,EXIT,male,52,-15
697,02-12-2023 20:05:00,ENTER,male,34,-14
698,02-12-2023 20:10:00,ENTER,male,58,-13
699,02-12-2023 20:15:00,ENTER,female,44,-12
700,02-12-2023 20:20:00,ENTER,male,59,-11
701,02-12-2023 20:25:00,EXIT,male,18,-12
702,02-12-2023 20:30:00,EXIT,female,86,-13
703,02-12-2023 20:35:00,ENTER,male,27,-12
704,02-12-2023 20:40:00,ENTER,male,66,-11
705,02-12-2023 20:45:00,ENTER,female,32,-10
706,02-12-2023 20:50:00,ENTER,female,86,-9
707,02-12-2023 20:55:00,ENTER,female,68,-8
708,02-12-2023 21:00:00,EXIT,female,90,-9
709,02-12-2023 21:05:00,EXIT,female,27,-10
710,02-12-2023 21:10:00,EXIT,male,17,-11
711,02-12-2023 21:15:00,ENTER,female,19,-10
712,02-12-2023 21:20:00,EXIT,female,77,-11
713,02-12-2023 21:25:00,ENTER,male,58,-10
714,02-12-2023 21:30:00,ENTER,female,39,-9
715,02-12-2023 21:35:00,EXIT,male,74,-10
716,02-12-2023 21:40:00,ENTER,female,13,-9
717,02-12-2023 21:45:00,ENTER,male,93,-8
718,02-12-2023 21:50:00,EXIT,male,60,-9
719,02-12-2023 21:55:00,ENTER,male,27,-8
720,02-12-2023 22:00:00,EXIT,female,63,-9
721,02-12-2023 22:05:00,EXIT,male,42,-10
722,02-12-2023 22:10:00,EXIT,female,82,-11
723,02-12-2023 22:15:00,ENTER,female,22,-10
724,02-12-2023 22:20:00,ENTER,male,35,-9
725,02-12-2023 22:25:00,EXIT,male,99,-10
726,02-12-2023 22:30:00,EXIT,male,21,-11
727,02-12-2023 22:35:00,EXIT,male,90,-12
728,02-12-2023 22:40:00,EXIT,male,16,-13
729,02-12-2023 22:45:00,EXIT,female,20,-14
730,02-12-2023 22:50:00,EXIT,male,99,-15
731,02-12-2023 22:55:00,EXIT,male,91,-16
732,02-12-2023 23:00:00,ENTER,male,70,-15
733,02-12-2023 23:05:00,EXIT,male,13,-16
734,02-12-2023 23:10:00,EXIT,male,80,-17
735,02-12-2023 23:15:00,EXIT,male,35,-18
736,02-12-2023 23:20:00,EXIT,female,21,-19
737,02-12-2023 23:25:00,ENTER,female,41,-18
738,02-12-2023 23:30:00,EXIT,female,35,-19
739,02-12-2023 23:35:00,EXIT,male,15,-20
740,02-12-2023 23:40:00,EXIT,male,42,-21
741,02-12-2023 23:45:00,EXIT,female,76,-22
742,02-12-2023 23:50:00,ENTER,male,15,-21
743,02-12-2023 23:55:00,ENTER,male,97,-20
744,03-12-2023 00:00:00,ENTER,male,41,-19
745,03-12-2023 00:05:00,EXIT,female,26,-20
746,03-12-2023 00:10:00,ENTER,male,60,-19
747,03-12-2023 00:15:00,ENTER,male,57,-18
748,03-12-2023 00:20:00,ENTER,male,43,-17
749,03-12-2023 00:25:00,ENTER,female,10,-16
750,03-12-2023 00:30:00,ENTER,female,36,-15
751,03-12-2023 00:35:00,ENTER,female,79,-14
752,03-12-2023 00:40:00,EXIT,female,97,-15
753,03-12-2023 00:45:00,EXIT,female,27,-16
754,03-12-2023 00:50:00,EXIT,female,41,-17
755,03-12-2023 00:55:00,EXIT,male,92,-18
756,03-12-2023 01:00:00,ENTER,female,30,-17
757,03-12-2023 01:05:00,ENTER,male,44,-16
758,03-12-2023 01:10:00,EXIT,male,60,-17
759,03-12-2023 01:15:00,EXIT,female,87,-18
760,03-12-2023 01:20:00,EXIT,male,90,-19
761,03-12-2023 01:25:00,ENTER,female,62,-18
762,03-12-2023 01:30:00,EXIT,male,31,-19
763,03-12-2023 01:35:00,EXIT,female,46,-20
764,03-12-2023 01:40:00,EXIT,male,73,-21
765,03-12-2023 01:45:00,EXIT,female,51,-22
766,03-12-2023 01:50:00,ENTER,female,34,-21
767,03-12-2023 01:55:00,EXIT,female,95,-22
768,03-12-2023 02:00:00,EXIT,female,19,-23
769,03-12-2023 02:05:00,ENTER,male,83,-22
770,03-12-2023 02:10:00,EXIT,female,37,-23
771,03-12-2023 02:15:00,EXIT,female,53,-24
772,03-12-2023 02:20:00,ENTER,female,66,-23
773,03-12-2023 02:25:00,EXIT,male,21,-24
774,03-12-2023 02:30:00,EXIT,male,81,-25
775,03-12-2023 02:35:00,ENTER,female,37,-24
776,03-12-2023 02:40:00,ENTER,male,73,-23
777,03-12-2023 02:45:00,EXIT,female,27,-24
778,03-12-2023 02:50:00,EXIT,male,88,-25
779,03-12-2023 02:55:00,EXIT,female,91,-26
780,03-12-2023 03:00:00,ENTER,female,97,-25
781,03-12-2023 03:05:00,ENTER,female,51,-24
782,03-12-2023 03:10:00,EXIT,male,62,-25
783,03-12-2023 03:15:00,ENTER,male,34,-24
784,03-12-2023 03:20:00,ENTER,male,8,-23
785,03-12-2023 03:25:00,ENTER,female,9,-22
786,03-12-2023 03:30:00,EXIT,female,56,-23
787,03-12-2023 03:35:00,EXIT,female,73,-24
788,03-12-2023 03:40:00,ENTER,female,64,-23
789,03-12-2023 03:45:00,ENTER,male,17,-22
790,03-12-2023 03:50:00,ENTER,male,58,-21
791,03-12-2023 03:55:00,EXIT,male,75,-22
792,03-12-2023 04:00:00,EXIT,male,76,-23
793,03-12-2023 04:05:00,EXIT,male,13,-24
794,03-12-2023 04:10:00,ENTER,female,36,-23
795,03-12-2023 04:15:00,EXIT,female,69,-24
796,03-12-2023 04:20:00,EXIT,male,79,-25
797,03-12-2023 04:25:00,EXIT,female,86,-26
798,03-12-2023 04:30:00,ENTER,female,49,-25
799,03-12-2023 04:35:00,EXIT,male,98,-26
800,03-12-2023 04:40:00,ENTER,female,52,-25
801,03-12-2023 04:45:00,ENTER,male,40,-24
802,03-12-2023 04:50:00,EXIT,female,50,-25
803,03-12-2023 04:55:00,ENTER,male,54,-24
804,03-12-2023 05:00:00,ENTER,female,12,-23
805,03-12-2023 05:05:00,ENTER,male,7,-22
806,03-12-2023 05:10:00,EXIT,female,93,-23
807,03-12-2023 05:15:00,EXIT,female,66,-24
808,03-12-2023 05:20:00,EXIT,female,48,-25
809,03-12-2023 05:25:00,EXIT,male,58,-26
810,03-12-2023 05:30:00,EXIT,male,75,-27
811,03-12-2023 05:35:00,EXIT,male,82,-28
812,03-12-2023 05:40:00,ENTER,male,88,-27
813,03-12-2023 05:45:00,EXIT,female,58,-28
814,03-12-2023 05:50:00,ENTER,male,14,-27
815,03-12-2023 05:55:00,EXIT,male,22,-28
816,03-12-2023 06:00:00,EXIT,male,32,-29
817,03-12-2023 06:05:00,ENTER,female,9,-28
818,03-12-2023 06:10:00,EXIT,male,83,-29
819,03-12-2023 06:15:00,EXIT,female,91,-30
820,03-12-2023 06:20:00,EXIT,female,40,-31
821,03-12-2023 06:25:00,ENTER,female,88,-30
822,03-12-2023 06:30:00,ENTER,female,92,-29
823,03-12-2023 06:35:00,EXIT,female,10,-30
824,03-12-2023 06:40:00,EXIT,female,11,-31
825,03-12-2023 06:45:00,EXIT,female,78,-32
826,03-12-2023 06:50:00,EXIT,female,26,-33
827,03-12-2023 06:55:00,EXIT,female,15,-34
828,03-12-2023 07:00:00,EXIT,male,42,-35
829,03-12-2023 07:05:00,ENTER,male,85,-34
830,03-12-2023 07:10:00,EXIT,female,75,-35
831,03-12-2023 07:15:00,EXIT,male,74,-36
832,03-12-2023 07:20:00,EXIT,male,54,-37
833,03-12-2023 07:25:00,ENTER,male,26,-36
834,03-12-2023 07:30:00,EXIT,male,87,-37
835,03-12-2023 07:35:00,EXIT,male,10,-38
836,03-12-2023 07:40:00,ENTER,female,16,-37
837,03-12-2023 07:45:00,EXIT,male,61,-38
838,03-12-2023 07:50:00,EXIT,male,51,-39
839,03-12-2023 07:55:00,ENTER,male,30,-38
840,03-12-2023 08:00:00,ENTER,male,43,-37
841,03-12-2023 08:05:00,ENTER,female,61,-36
842,03-12-2023 08:10:00,ENTER,female,20,-35
843,03-12-2023 08:15:00,EXIT,male,69,-36
844,03-12-2023 08:20:00,ENTER,male,21,-35
845,03-12-2023 08:25:00,ENTER,female,37,-34
846,03-12-2023 08:30:00,ENTER,male,22,-33
847,03-12-2023 08:35:00,ENTER,female,38,-32
848,03-12-2023 08:40:00,EXIT,male,29,-33
849,03-12-2023 08:45:00,EXIT,male,94,-34
850,03-12-2023 08:50:00,EXIT,female,32,-35
851,03-12-2023 08:55:00,EXIT,male,68,-36
852,03-12-2023 09:00:00,EXIT,female,20,-37
853,03-12-2023 09:05:00,ENTER,male,56,-36
854,03-12-2023 09:10:00,EXIT,male,64,-37
855,03-12-2023 09:15:00,EXIT,male,39,-38
856,03-12-2023 09:20:00,ENTER,female,31,-37
857,03-12-2023 09:25:00,ENTER,male,7,-36
858,03-12-2023 09:30:00,EXIT,male,90,-37
859,03-12-2023 09:35:00,EXIT,female,41,-38
860,03-12-2023 09:40:00,ENTER,male,81,-37
861,03-12-2023 09:45:00,ENTER,female,16,-36
862,03-12-2023 09:50:00,EXIT,female,43,-37
863,03-12-2023 09:55:00,EXIT,male,43,-38
864,03-12-2023 10:00:00,EXIT,female,78,-39
865,03-12-2023 10:05:00,ENTER,male,20,-38
866,03-12-2023 10:10:00,EXIT,female,70,-39
867,03-12-2023 10:15:00,EXIT,male,39,-40
868,03-12-2023 10:20:00,ENTER,female,22,-39
869,03-12-2023 10:25:00,EXIT,female,7,-40
870,03-12-2023 10:30:00,EXIT,male,48,-41
871,03-12-2023 10:35:00,EXIT,female,66,-42
872,03-12-2023 10:40:00,EXIT,male,96,-43
873,03-12-2023 10:45:00,EXIT,female,38,-44
874,03-12-2023 10:50:00,ENTER,male,27,-43
875,03-12-2023 10:55:00,ENTER,male,32,-42
876,03-12-2023 11:00:00,ENTER,male,81,-41
877,03-12-2023 11:05:00,EXIT,male,33,-42
878,03-12-2023 11:10:00,ENTER,male,67,-41
879,03-12-2023 11:15:00,EXIT,female,15,-42
880,03-12-2023 11:20:00,ENTER,male,88,-41
881,03-12-2023 11:25:00,ENTER,female,67,-40
882,03-12-2023 11:30:00,EXIT,female,75,-41
883,03-12-2023 11:35:00,EXIT,female,10,-42
884,03-12-2023 11:40:00,ENTER,male,71,-41
885,03-12-2023 11:45:00,EXIT,female,74,-42
886,03-12-2023 11:50:00,EXIT,male,46,-43
887,03-12-2023 11:55:00,ENTER,female,24,-42
888,03-12-2023 12:00:00,EXIT,male,85,-43
889,03-12-2023 12:05:00,EXIT,male,93,-44
890,03-12-2023 12:10:00,EXIT,male,67,-45
891,03-12-2023 12:15:00,EXIT,male,82,-46
892,03-12-2023 12:20:00,EXIT,male,94,-47
893,03-12-2023 12:25:00,EXIT,female,82,-48
894,03-12-2023 12:30:00,ENTER,male,17,-47
895,03-12-2023 12:35:00,EXIT,male,64,-48
896,03-12-2023 12:40:00,EXIT,male,54,-49
897,03-12-2023 12:45:00,ENTER,male,70,-48
898,03-12-2023 12:50:00,EXIT,male,29,-49
899,03-12-2023 12:55:00,EXIT,male,38,-50
900,03-12-2023 13:00:00,ENTER,female,32,-49
901,03-12-2023 13:05:00,EXIT,female,16,-50
902,03-12-2023 13:10:00,ENTER,female,81,-49
903,03-12-2023 13:15:00,ENTER,female,63,-48
904,03-12-2023 13:20:00,EXIT,female,34,-49
905,03-12-2023 13:25:00,ENTER,male,61,-48
906,03-12-2023 13:30:00,EXIT,male,68,-49
907,03-12-2023 13:35:00,ENTER,male,29,-48
908,03-12-2023 13:40:00,ENTER,male,100,-47
909,03-12-2023 13:45:00,EXIT,female,87,-48
910,03-12-2023 13:50:00,ENTER,male,26,-47
911,03-12-2023 13:55:00,EXIT,male,67,-48
912,03-12-2023 14:00:00,EXIT,male,41,-49
913,03-12-2023 14:05:00,ENTER,female,9,-48
914,03-12-2023 14:10:00,EXIT,male,51,-49
915,03-12-2023 14:15:00,EXIT,female,65,-50
916,03-12-2023 14:20:00,ENTER,male,29,-49
917,03-12-2023 14:25:00,EXIT,female,42,-50
918,03-12-2023 14:30:00,EXIT,male,9,-51
919,03-12-2023 14:35:00,EXIT,male,89,-52
920,03-12-2023 14:40:00,EXIT,male,28,-53
921,03-12-2023 14:45:00,EXIT,male,93,-54
922,03-12-2023 14:50:00,EXIT,male,23,-55
923,03-12-2023 14:55:00,ENTER,female,70,-54
924,03-12-2023 15:00:00,ENTER,female,40,-53
925,03-12-2023 15:05:00,EXIT,male,27,-54
926,03-12-2023 15:10:00,ENTER,male,29,-53
927,03-12-2023 15:15:00,ENTER,female,86,-52
928,03-12-2023 15:20:00,ENTER,male,91,-51
929,03-12-2023 15:25:00,ENTER,female,82,-50
930,03-12-2023 15:30:00,EXIT,male,40,-51
931,03-12-2023 15:35:00,ENTER,female,66,-50
932,03-12-2023 15:40:00,EXIT,female,79,-51
933,03-12-2023 15:45:00,ENTER,female,63,-50
934,03-12-2023 15:50:00,EXIT,female,59,-51
935,03-12-2023 15:55:00,EXIT,female,32,-52
936,03-12-2023 16:00:00,ENTER,male,94,-51
937,03-12-2023 16:05:00,EXIT,female,21,-52
938,03-12-2023 16:10:00,ENTER,male,54,-51
939,03-12-2023 16:15:00,EXIT,male,81,-52
940,03-12-2023 16:20:00,EXIT,male,88,-53
941,03-12-2023 16:25:00,EXIT,male,80,-54
942,03-12-2023 16:30:00,ENTER,female,41,-53
943,03-12-2023 16:35:00,EXIT,male,66,-54
944,03-12-2023 16:40:00,EXIT,male,75,-55
945,03-12-2023 16:45:00,EXIT,male,27,-56
946,03-12-2023 16:50:00,EXIT,male,97,-57
947,03-12-2023 16:55:00,EXIT,male,40,-58
948,03-12-2023 17:00:00,ENTER,male,29,-57
949,03-12-2023 17:05:00,ENTER,male,10,-56
950,03-12-2023 17:10:00,EXIT,male,19,-57
951,03-12-2023 17:15:00,EXIT,male,69,-58
952,03-12-2023 17:20:00,EXIT,male,69,-59
953,03-12-2023 17:25:00,EXIT,female,10,-60
954,03-12-2023 17:30:00,ENTER,female,35,-59
955,03-12-2023 17:35:00,EXIT,male,69,-60
956,03-12-2023 17:40:00,ENTER,male,66,-59
957,03-12-2023 17:45:00,EXIT,male,68,-60
958,03-12-2023 17:50:00,EXIT,male,64,-61
959,03-12-2023 17:55:00,ENTER,female,85,-60
960,03-12-2023 18:00:00,EXIT,female,17,-61
961,03-12-2023 18:05:00,EXIT,male,79,-62
962,03-12-2023 18:10:00,EXIT,female,50,-63
963,03-12-2023 18:15:00,EXIT,male,21,-64
964,03-12-2023 18:20:00,EXIT,male,100,-65
965,03-12-2023 18:25:00,EXIT,male,23,-66
966,03-12-2023 18:30:00,EXIT,female,39,-67
967,03-12-2023 18:35:00,ENTER,female,45,-66
968,03-12-2023 18:40:00,EXIT,female,82,-67
969,03-12-2023 18:45:00,EXIT,male,14,-68
970,03-12-2023 18:50:00,EXIT,male,35,-69
971,03-12-2023 18:55:00,ENTER,female,89,-68
972,03-12-2023 19:00:00,EXIT,female,77,-69
973,03-12-2023 19:05:00,ENTER,male,37,-68
974,03-12-2023 19:10:00,EXIT,female,68,-69
975,03-12-2023 19:15:00,EXIT,female,94,-70
976,03-12-2023 19:20:00,ENTER,female,51,-69
977,03-12-2023 19:25:00,EXIT,female,14,-70
978,03-12-2023 19:30:00,EXIT,male,86,-71
979,03-12-2023 19:35:00,ENTER,male,46,-70
980,03-12-2023 19:40:00,EXIT,male,72,-71
981,03-12-2023 19:45:00,ENTER,female,12,-70
982,03-12-2023 19:50:00,ENTER,female,93,-69
983,03-12-2023 19:55:00,EXIT,female,85,-70
984,03-12-2023 20:00:00,ENTER,female,80,-69
985,03-12-2023 20:05:00,ENTER,female,66,-68
986,03-12-2023 20:10:00,EXIT,female,32,-69
987,03-12-2023 20:15:00,EXIT,male,43,-70
988,03-12-2023 20:20:00,EXIT,female,64,-71
989,03-12-2023 20:25:00,ENTER,female,64,-70
990,03-12-2023 20:30:00,EXIT,female,100,-71
991,03-12-2023 20:35:00,EXIT,female,94,-72
992,03-12-2023 20:40:00,EXIT,female,90,-73
993,03-12-2023 20:45:00,EXIT,male,69,-74
994,03-12-2023 20:50:00,EXIT,male,91,-75
995,03-12-2023 20:55:00,ENTER,male,78,-74
996,03-12-2023 21:00:00,EXIT,female,61,-75
997,03-12-2023 21:05:00,ENTER,female,12,-74
998,03-12-2023 21:10:00,ENTER,male,22,-73
999,03-12-2023 21:15:00,EXIT,male,34,-74
1000,03-12-2023 21:20:00,EXIT,female,10,-75
1001,03-12-2023 21:25:00,EXIT,male,34,-76
1002,03-12-2023 21:30:00,ENTER,female,50,-75
1003,03-12-2023 21:35:00,ENTER,male,93,-74
1004,03-12-2023 21:40:00,EXIT,female,27,-75
1005,03-12-2023 21:45:00,EXIT,female,74,-76
1006,03-12-2023 21:50:00,ENTER,female,64,-75
1007,03-12-2023 21:55:00,EXIT,female,58,-76
1008,03-12-2023 22:00:00,ENTER,female,61,-75
1009,03-12-2023 22:05:00,EXIT,female,46,-76
1010,03-12-2023 22:10:00,ENTER,female,25,-75
1011,03-12-2023 22:15:00,ENTER,male,13,-74
1012,03-12-2023 22:20:00,EXIT,female,96,-75
1013,03-12-2023 22:25:00,ENTER,female,52,-74
1014,03-12-2023 22:30:00,EXIT,male,73,-75
1015,03-12-2023 22:35:00,EXIT,female,52,-76
1016,03-12-2023 22:40:00,ENTER,female,98,-75
1017,03-12-2023 22:45:00,EXIT,male,69,-76
1018,03-12-2023 22:50:00,ENTER,male,73,-75
1019,03-12-2023 22:55:00,EXIT,male,46,-76
1020,03-12-2023 23:00:00,ENTER,male,58,-75
1021,03-12-2023 23:05:00,ENTER,female,57,-74
1022,03-12-2023 23:10:00,ENTER,female,77,-73
1023,03-12-2023 23:15:00,ENTER,female,53,-72
1024,03-12-2023 23:20:00,ENTER,male,30,-71
1025,03-12-2023 23:25:00,EXIT,female,35,-72
1026,03-12-2023 23:30:00,ENTER,male,44,-71
1027,03-12-2023 23:35:00,EXIT,male,85,-72
1028,03-12-2023 23:40:00,ENTER,female,84,-71
1029,03-12-2023 23:45:00,EXIT,male,51,-72
1030,03-12-2023 23:50:00,EXIT,female,7,-73
1031,03-12-2023 23:55:00,EXIT,female,43,-74
1032,04-12-2023 00:00:00,ENTER,female,68,-73
1033,04-12-2023 00:05:00,EXIT,male,96,-74
1034,04-12-2023 00:10:00,ENTER,female,93,-73
1035,04-12-2023 00:15:00,EXIT,female,88,-74
